"popularity","genre","intercept","time_signature3","time_signature5","time_signature1","explicitTrue","duration_ms","danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo"
35,"emo",1,0,0,0,0,138453,0.478,0.949,-3.936,0.0611,0.000416,0,0.0955,0.601,89.666
34,"emo",1,0,0,0,1,232832,0.612,0.877,-4.397,0.0761,0.0142,0,0.251,0.778,91.966
35,"emo",1,0,0,0,0,200013,0.341,0.929,-5.36,0.116,0.00128,0.000257,0.0805,0.328,122.024
35,"emo",1,0,0,0,0,179813,0.405,0.908,-3.629,0.0748,0.000293,5.65e-06,0.14,0.336,145.753
34,"emo",1,0,0,0,1,150486,0.776,0.697,-6.594,0.108,0.0384,0,0.748,0.347,92.548
47,"emo",1,0,0,0,1,191184,0.835,0.621,-9.289,0.385,0.115,0,0.139,0.498,154.031
55,"emo",1,0,0,0,1,191440,0.679,0.853,-5.289,0.0659,0.195,0,0.132,0.767,76.064
62,"emo",1,0,0,0,0,78926,0.551,0.85,-5.356,0.0618,0.0645,0.00161,0.293,0.263,149.101
48,"emo",1,0,0,0,0,161342,0.707,0.861,-5.653,0.178,0.0762,0,0.324,0.7,110.084
43,"emo",1,0,0,0,1,158418,0.707,0.635,-5.968,0.255,0.509,0,0.135,0.548,177.055
54,"emo",1,0,0,0,0,145201,0.578,0.45,-10.771,0.0654,0.667,0.0567,0.158,0.0395,155.113
48,"emo",1,0,0,0,1,206225,0.866,0.494,-11.438,0.348,0.147,0,0.0418,0.842,148.95
56,"emo",1,0,0,0,0,152169,0.357,0.281,-12.809,0.0312,0.994,0.844,0.273,0.214,107.51
59,"emo",1,0,0,0,0,115662,0.75,0.618,-4.633,0.0761,0.0273,0.149,0.102,0.548,83.004
49,"emo",1,0,0,0,0,165967,0.685,0.57,-7.95,0.0752,0.13,0,0.431,0.569,92.987
63,"emo",1,0,0,0,0,309973,0.465,0.711,-6.178,0.0265,0.00411,0.000548,0.164,0.255,101.46
44,"emo",1,0,0,0,0,121886,0.669,0.308,-10.068,0.029,0.883,0,0.0984,0.52,64.934
52,"emo",1,0,0,0,1,149857,0.672,0.733,-5.377,0.0566,0.00289,0,0.199,0.354,105.043
55,"emo",1,0,0,0,1,209098,0.448,0.541,-11.34,0.397,0.47,0,0.1,0.237,81.92
42,"emo",1,0,0,0,0,121867,0.644,0.637,-7.922,0.0898,0.382,0,0.141,0.216,81.479
37,"emo",1,0,0,0,0,163636,0.728,0.59,-4.083,0.325,0.274,0.0299,0.242,0.366,175.951
48,"emo",1,0,0,0,1,118633,0.857,0.552,-8.89,0.346,0.018,1.88e-05,0.101,0.383,83.007
46,"emo",1,0,0,0,1,181132,0.633,0.491,-12.432,0.0849,0.0158,0.00018,0.139,0.237,159.027
47,"emo",1,0,0,0,1,190240,0.84,0.438,-8.77,0.044,0.198,0,0.203,0.108,111.027
60,"emo",1,0,0,0,0,171097,0.445,0.97,-3.045,0.125,0.000969,0.000103,0.0469,0.678,165.083
47,"emo",1,0,0,0,0,157432,0.634,0.602,-6.653,0.0943,0.337,0,0.154,0.405,186.238
72,"emo",1,0,0,0,0,206586,0.308,0.873,-4.542,0.0533,0.00022,0.000729,0.0974,0.686,143.519
47,"emo",1,0,1,0,1,138590,0.544,0.352,-8.603,0.319,0.0145,0.00898,0.132,0.248,85.686
47,"emo",1,0,0,0,1,149307,0.754,0.354,-17.295,0.108,0.268,0.00516,0.112,0.708,129.963
34,"emo",1,0,0,0,1,97749,0.625,0.662,-3.42,0.221,0.469,0,0.273,0.497,133.039
61,"emo",1,0,0,0,0,136750,0.732,0.565,-8.366,0.036,0.467,0,0.108,0.684,126.042
55,"emo",1,0,0,0,0,243333,0.497,0.89,-4.027,0.0887,0.0155,0,0.201,0.391,117.939
34,"emo",1,0,0,0,0,245946,0.424,0.96,-4.13,0.14,0.00101,0,0.0935,0.412,165.046
34,"emo",1,0,0,0,0,208628,0.591,0.645,-7.067,0.0341,0.0587,0,0.317,0.151,87.48
34,"emo",1,0,0,0,1,217206,0.61,0.615,-7.52,0.0271,0.00102,0,0.113,0.195,115.014
34,"emo",1,0,0,0,1,197538,0.653,0.419,-7.914,0.0333,0.264,0,0.103,0.0995,129.987
69,"emo",1,0,0,0,0,218626,0.522,0.964,-2.645,0.095,0.00109,0.000389,0.0387,0.51,170.944
34,"emo",1,0,0,0,1,140442,0.678,0.657,-6.484,0.42,0.278,0,0.101,0.508,164.101
34,"emo",1,0,0,0,0,142973,0.245,0.913,-6.313,0.0416,3.04e-05,0.000236,0.223,0.932,184.986
34,"emo",1,0,0,0,1,165148,0.739,0.638,-6.497,0.0262,0.201,0,0.123,0.536,101.058
34,"emo",1,1,0,0,0,139598,0.524,0.407,-13.153,0.206,0.789,0,0.0814,0.465,135.171
33,"emo",1,0,0,0,0,249258,0.381,0.897,-4.74,0.0651,0.122,0.00194,0.294,0.551,183.847
34,"emo",1,0,0,0,1,198478,0.743,0.593,-8.458,0.204,0.0255,1.09e-06,0.102,0.155,158.051
34,"emo",1,0,0,0,1,170888,0.458,0.889,-5.517,0.348,0.24,0,0.804,0.503,176.856
34,"emo",1,0,0,0,0,235173,0.516,0.924,-4.573,0.0398,0.000241,5.25e-06,0.209,0.488,75.019
33,"emo",1,0,0,0,0,245134,0.542,0.678,-7.413,0.0328,0.00435,0.000783,0.0878,0.271,116.72
33,"emo",1,0,0,0,0,172200,0.506,0.981,-4.726,0.107,0.00962,1.3e-06,0.263,0.509,109.906
34,"emo",1,0,0,0,1,162708,0.693,0.486,-8.87,0.0619,0.412,1.13e-06,0.173,0.309,93.002
33,"emo",1,0,0,0,0,464066,0.451,0.845,-5.986,0.0774,0.00288,7.13e-05,0.169,0.414,144.536
34,"emo",1,0,0,0,0,200359,0.533,0.921,-5.439,0.049,0.0572,0,0.373,0.717,94.958
33,"emo",1,0,0,0,0,393466,0.617,0.647,-7.571,0.0232,0.0498,1.16e-05,0.167,0.403,87.004
63,"emo",1,0,0,0,0,175453,0.357,0.996,-3.496,0.103,0.0012,0,0.35,0.278,183.039
34,"emo",1,0,0,0,0,228386,0.452,0.902,-4.23,0.0536,0.0011,0,0.08,0.605,97.223
35,"emo",1,0,0,0,0,190266,0.489,0.97,-3.832,0.125,0.00837,0,0.163,0.42,102.508
34,"emo",1,0,0,0,1,176430,0.574,0.862,-6.733,0.486,0.0213,0,0.11,0.567,177.814
52,"emo",1,0,0,0,0,202000,0.71,0.499,-6.737,0.0737,0.444,0,0.0619,0.347,79.017
55,"emo",1,0,0,0,1,215188,0.762,0.518,-7.283,0.109,0.232,1.11e-06,0.113,0.547,144.942
45,"emo",1,0,0,0,1,200782,0.684,0.694,-6.084,0.125,0.282,0,0.119,0.146,101.983
50,"emo",1,0,0,0,1,229411,0.73,0.355,-10.941,0.0345,0.29,0.0072,0.11,0.261,135.99
47,"emo",1,0,0,0,1,190129,0.705,0.472,-8.149,0.0413,0.612,0,0.111,0.246,97.977
51,"emo",1,0,0,0,1,161776,0.699,0.355,-13.659,0.244,0.737,4.09e-06,0.245,0.188,92.095
50,"emo",1,0,0,0,0,122592,0.83,0.612,-7.578,0.0574,0.466,1.4e-05,0.126,0.735,140.956
53,"emo",1,0,0,0,1,181894,0.6,0.537,-9.81,0.0258,0.112,8.19e-05,0.109,0.446,94.992
49,"emo",1,0,0,0,1,248035,0.633,0.865,-5.819,0.152,0.0159,0,0.0844,0.59,160.026
51,"emo",1,0,0,0,1,153600,0.805,0.464,-9.159,0.0484,0.226,0,0.104,0.69,150.008
48,"emo",1,0,0,0,1,173893,0.661,0.666,-6.088,0.0509,0.0486,0,0.0821,0.539,166.944
55,"emo",1,1,0,0,1,120333,0.649,0.337,-18.103,0.0695,0.508,0.806,0.0922,0.187,92.047
49,"emo",1,0,0,0,0,154280,0.564,0.829,-4.504,0.0397,0.0859,0,0.344,0.608,135.008
47,"emo",1,0,0,0,1,166605,0.74,0.613,-4.88,0.145,0.258,0.00372,0.123,0.473,75.023
48,"emo",1,0,0,0,1,139105,0.735,0.619,-9.24,0.519,0.729,0,0.0946,0.902,72
48,"emo",1,0,0,0,1,137755,0.872,0.648,-5.008,0.338,0.112,0,0.0496,0.729,98.019
52,"emo",1,0,0,0,1,131088,0.768,0.618,-6.043,0.222,0.111,0,0.125,0.707,81.014
45,"emo",1,1,0,0,1,140889,0.655,0.707,-10.455,0.0478,0.00406,0,0.0998,0.498,149.997
53,"emo",1,0,0,0,1,104600,0.789,0.613,-6.627,0.216,0.0729,0.000194,0.101,0.425,147.946
51,"emo",1,0,0,0,0,138181,0.781,0.605,-3.485,0.0321,0.00344,0.000283,0.264,0.662,98.962
44,"emo",1,0,0,0,0,175454,0.753,0.51,-5.501,0.0513,0.249,0,0.321,0.702,132.04
56,"emo",1,0,0,0,0,99200,0.636,0.808,-3.288,0.0534,0.0699,0,0.153,0.508,75.013
44,"emo",1,0,0,0,1,170823,0.729,0.679,-5.107,0.34,0.463,0.0014,0.142,0.508,170.041
47,"emo",1,0,0,0,0,122935,0.799,0.804,-7.922,0.139,0.111,1.31e-05,0.197,0.798,165.019
52,"emo",1,0,0,0,1,180005,0.781,0.69,-6.611,0.237,0.052,0,0.353,0.591,120.024
49,"emo",1,0,0,0,1,107061,0.786,0.496,-5.103,0.421,0.215,0,0.104,0.316,129.897
60,"emo",1,0,0,0,1,246866,0.479,0.691,-6.339,0.0367,0.00452,3.89e-06,0.119,0.189,85.98
34,"emo",1,0,0,0,1,169115,0.826,0.617,-5.815,0.0683,0.0115,0,0.102,0.563,107.971
55,"emo",1,0,0,0,1,187653,0.8,0.491,-8.293,0.0468,0.309,0,0.332,0.425,135.008
34,"emo",1,0,0,0,1,92307,0.934,0.539,-9.253,0.29,0.0665,0,0.125,0.831,130.019
32,"emo",1,0,0,0,1,181546,0.483,0.942,-6.907,0.136,7.19e-05,0,0.345,0.362,100.185
65,"emo",1,0,0,0,0,188066,0.548,0.888,-4.861,0.0362,0.000902,0.00172,0.0943,0.655,115.993
34,"emo",1,0,0,0,1,168512,0.724,0.691,-7.512,0.224,0.0243,0,0.116,0.182,97.621
33,"emo",1,0,0,0,0,122084,0.659,0.576,-7.18,0.314,0.698,0,0.0985,0.249,173.024
33,"emo",1,0,0,1,0,811760,0.336,2.03e-05,-6.783,0.0834,0.00786,0.00215,0.094,0.285,128.587
34,"emo",1,0,0,0,0,241266,0.506,0.943,-5.23,0.104,0.000111,0,0.119,0.273,124.92
34,"emo",1,0,0,0,0,214592,0.437,0.888,-4.586,0.0507,0.00446,0,0.203,0.182,170.1
33,"emo",1,0,0,0,0,169973,0.341,0.98,-3.801,0.149,0.000916,3.28e-06,0.362,0.521,186.712
33,"emo",1,0,0,0,1,216000,0.504,0.63,-7.579,0.0655,0.0748,0,0.35,0.313,160.007
32,"emo",1,0,0,0,0,225120,0.415,0.978,-2.23,0.0545,7.06e-05,0.00358,0.194,0.33,92.889
33,"emo",1,0,0,0,0,267977,0.718,0.526,-9.523,0.0597,0.735,0,0.12,0.697,144.065
33,"emo",1,0,0,0,0,215225,0.467,0.899,-1.161,0.044,0.000405,1.46e-05,0.128,0.79,154.935
34,"emo",1,0,0,0,0,208280,0.401,0.953,-3.354,0.065,5.99e-05,0.000791,0.319,0.644,122.863
34,"emo",1,0,0,0,1,184400,0.652,0.616,-7.571,0.453,0.293,0,0.141,0.332,172.052
34,"emo",1,0,0,0,0,187173,0.389,0.933,-3.217,0.0667,2.07e-05,1.98e-05,0.374,0.661,143.994
33,"emo",1,0,0,0,0,187053,0.519,0.985,-3.86,0.0655,0.000511,2.18e-05,0.349,0.713,140.043
34,"emo",1,0,0,0,0,195680,0.3,0.935,-2.879,0.0591,0.000109,0,0.107,0.333,163.767
32,"emo",1,0,0,0,0,234440,0.418,0.991,-3.426,0.212,0.0049,0,0.369,0.118,145.202
34,"emo",1,0,0,0,0,427760,0.389,0.947,-6.817,0.125,0.0589,4.28e-06,0.885,0.182,92.407
32,"emo",1,0,0,0,0,241946,0.299,0.987,-4.573,0.278,0.000533,9.65e-06,0.26,0.0779,185.141
62,"emo",1,0,0,0,1,124231,0.793,0.444,-12.171,0.612,0.414,0,0.0733,0.222,169.935
22,"emo",1,0,0,0,0,250240,0.394,0.975,-3.533,0.315,0.00151,0,0.118,0.466,192.021
56,"emo",1,0,0,0,0,96233,0.764,0.342,-10.641,0.0633,0.886,0.000199,0.118,0.377,139.895
58,"emo",1,0,0,0,1,142364,0.683,0.636,-12.096,0.0978,0.302,0.498,0.0972,0.615,160.012
44,"emo",1,0,0,0,1,194899,0.613,0.519,-8.479,0.154,0.23,0,0.0996,0.27,149.261
55,"emo",1,0,0,0,1,135497,0.781,0.553,-4.277,0.0735,0.201,0.000233,0.383,0.308,121.968
45,"emo",1,0,0,0,0,115615,0.825,0.595,-8.201,0.0341,0.113,3.38e-05,0.105,0.443,128.045
52,"emo",1,0,0,0,1,219428,0.58,0.466,-9.276,0.0384,0.011,0.00945,0.161,0.279,139.973
43,"emo",1,0,0,0,1,124785,0.857,0.851,-4.885,0.238,0.0366,0.000324,0.0919,0.675,82.986
64,"emo",1,0,0,0,0,235706,0.734,0.626,-5.685,0.0458,0.076,6.54e-06,0.168,0.44,98.559
52,"emo",1,0,0,0,1,121398,0.694,0.419,-12.082,0.222,0.0312,0,0.106,0.154,86.013
58,"emo",1,0,0,0,1,190868,0.609,0.389,-8.834,0.0352,0.226,0,0.108,0.124,118.047
45,"emo",1,0,0,0,1,168000,0.879,0.484,-6.909,0.206,0.346,0,0.124,0.54,125.898
41,"emo",1,0,0,0,1,187187,0.678,0.727,-6.534,0.0646,0.232,6.74e-05,0.107,0.453,143.003
56,"emo",1,0,0,0,0,161333,0.35,0.834,-3.856,0.0596,0.00164,1.19e-05,0.149,0.424,192.005
46,"emo",1,0,0,0,1,164571,0.639,0.66,-8.649,0.0306,0.00519,0,0.118,0.219,140.037
55,"emo",1,0,0,0,0,169450,0.472,0.849,-3.738,0.0315,0.00362,0,0.0973,0.31,144.065
50,"emo",1,0,0,0,1,146784,0.823,0.694,-9.186,0.313,0.124,0.00023,0.147,0.657,159.948
53,"emo",1,0,0,0,0,197995,0.56,0.859,-2.747,0.0694,0.00802,0,0.0541,0.768,82.52
59,"emo",1,0,0,0,1,203800,0.821,0.41,-5.587,0.045,0.0172,0,0.113,0.197,131.963
32,"emo",1,0,0,0,1,144363,0.515,0.665,-7.536,0.0363,0.0958,0,0.227,0.54,82.446
54,"emo",1,0,0,0,1,164597,0.853,0.591,-5.583,0.179,0.174,0,0.0993,0.433,119.088
32,"emo",1,0,0,0,0,145750,0.626,0.525,-8.97,0.0503,0.359,0,0.0917,0.315,129.789
58,"emo",1,0,0,0,0,203057,0.452,0.945,-4.515,0.103,0.0373,4e-05,0.22,0.504,167.95
34,"emo",1,0,0,0,0,190960,0.365,0.952,-3.912,0.372,0.0417,0,0.113,0.123,192.749
33,"emo",1,0,0,0,1,102689,0.867,0.509,-3.806,0.317,0.329,0,0.0661,0.702,152.118
34,"emo",1,0,0,0,1,211998,0.654,0.649,-7.007,0.0651,0.00199,0.000107,0.116,0.311,121.908
32,"emo",1,0,0,0,1,170360,0.56,0.883,-4.569,0.107,0.00601,0,0.223,0.732,148.092
34,"emo",1,0,0,0,0,164776,0.724,0.56,-14.134,0.0599,0.13,0.24,0.642,0.412,122.05
33,"emo",1,0,0,0,1,180026,0.884,0.647,-6.824,0.203,0.184,0,0.0962,0.239,95.991
34,"emo",1,0,0,0,0,221226,0.435,0.906,-1.929,0.0967,0.00157,0,0.153,0.342,128.049
33,"emo",1,0,0,0,1,181500,0.902,0.485,-6.095,0.404,0.731,0.000623,0.129,0.284,144.032
33,"emo",1,0,0,0,1,199760,0.536,0.905,-4.54,0.0412,0.000478,0.00101,0.356,0.453,120.119
32,"emo",1,0,0,0,0,163424,0.573,0.829,-9.942,0.182,0.28,1.5e-05,0.0904,0.734,82.499
32,"emo",1,0,0,0,1,222630,0.431,0.572,-7.926,0.288,0.107,0,0.145,0.269,159.317
33,"emo",1,0,0,0,0,257767,0.179,0.407,-7.503,0.0355,0.113,0.000143,0.32,0.0696,52.435
31,"emo",1,0,0,0,1,162419,0.631,0.891,-13.072,0.0681,0.0451,7.26e-06,0.0335,0.402,105.066
33,"emo",1,0,0,0,1,153039,0.806,0.543,-11.018,0.0984,0.446,0,0.123,0.199,102.099
33,"emo",1,0,0,0,1,149593,0.741,0.815,-5.884,0.179,0.383,0,0.16,0.515,86.061
33,"emo",1,0,0,0,0,152905,0.292,0.991,-4.86,0.152,8.7e-05,0,0.833,0.336,139.048
34,"emo",1,0,0,0,1,236355,0.747,0.81,-4.027,0.335,0.0426,0,0.564,0.762,169.94
33,"emo",1,0,0,0,0,295000,0.517,0.742,-6.067,0.0725,0.0995,0.0125,0.0947,0.0637,121.206
34,"emo",1,0,0,0,1,134444,0.779,0.695,-9.951,0.226,0.0963,0,0.197,0.74,161.979
31,"emo",1,0,0,0,0,256123,0.545,0.988,-4.59,0.252,0.000119,0.00966,0.197,0.0786,101.504
33,"emo",1,0,0,0,0,247306,0.4,0.945,-4.226,0.051,9.76e-05,5.12e-06,0.114,0.764,144.475
63,"emo",1,0,0,0,0,316468,0.79,0.476,-10.674,0.0338,0.782,0.0942,0.113,0.774,123.977
33,"emo",1,0,0,0,0,254489,0.366,0.989,-5.431,0.1,0.000546,7.63e-06,0.733,0.541,92.345
33,"emo",1,0,0,0,0,178026,0.373,0.968,-4.236,0.0425,0.000535,0,0.304,0.681,133.928
34,"emo",1,0,0,0,0,242133,0.592,0.881,-2.648,0.0305,0.144,0,0.125,0.321,128.039
34,"emo",1,0,0,0,0,181733,0.587,0.945,-2.412,0.0485,0.0732,0,0.387,0.59,140.06
88,"hard-rock",1,0,0,0,0,244804,0.466,0.9,-4.469,0.0447,0.000235,0.00104,0.103,0.561,130.02
79,"hard-rock",1,0,0,0,0,336000,0.496,0.739,-7.193,0.0415,0.0211,0.00444,0.106,0.378,132.41
82,"hard-rock",1,0,0,0,0,266960,0.307,0.433,-10.057,0.029,0.388,9.08e-05,0.332,0.224,160.9
84,"hard-rock",1,0,0,0,1,354520,0.454,0.91,-7.766,0.0448,0.0866,0.0996,0.116,0.629,125.116
80,"hard-rock",1,1,0,0,0,388266,0.553,0.362,-11.218,0.0263,0.0458,6.01e-06,0.075,0.158,142.352
84,"hard-rock",1,0,0,0,0,292880,0.502,0.89,-5.175,0.0364,0.000147,0.0117,0.217,0.259,133.52
79,"hard-rock",1,0,0,0,0,312360,0.452,0.524,-10.108,0.0351,0.315,0,0.103,0.246,151.505
78,"hard-rock",1,0,0,0,0,146250,0.564,0.932,-10.068,0.0554,0.013,0.169,0.349,0.619,112.937
79,"hard-rock",1,0,0,0,1,405640,0.273,0.952,-8.762,0.0843,0.0169,0.0111,0.142,0.472,100.271
81,"hard-rock",1,0,0,0,0,536066,0.294,0.641,-9.316,0.0291,0.0163,0.22,0.112,0.226,79.759
79,"hard-rock",1,0,0,0,0,482830,0.338,0.34,-12.049,0.0339,0.58,0.0032,0.116,0.197,82.433
85,"hard-rock",1,0,0,0,0,208400,0.574,0.913,-4.793,0.133,0.061,0.00158,0.156,0.423,115.728
81,"hard-rock",1,0,0,0,0,331266,0.577,0.828,-8.691,0.0298,0.00213,0.0114,0.0581,0.604,123.257
81,"hard-rock",1,0,0,0,0,515386,0.543,0.836,-9.11,0.0353,0.000647,0.431,0.153,0.56,105.173
85,"hard-rock",1,0,0,0,0,255493,0.31,0.7,-5.678,0.047,0.011,0.00965,0.0828,0.763,188.386
3,"hard-rock",1,0,0,0,0,244804,0.467,0.9,-4.505,0.0451,0.000187,0.000493,0.105,0.554,130.027
0,"hard-rock",1,0,0,0,0,244804,0.467,0.9,-4.505,0.0451,0.000187,0.000493,0.105,0.554,130.027
0,"hard-rock",1,0,0,0,0,244804,0.467,0.9,-4.505,0.0451,0.000187,0.000493,0.105,0.554,130.027
2,"hard-rock",1,0,0,0,0,244804,0.467,0.9,-4.505,0.0451,0.000187,0.000493,0.105,0.554,130.027
2,"hard-rock",1,0,0,0,0,244804,0.467,0.9,-4.505,0.0451,0.000187,0.000493,0.105,0.554,130.027
5,"hard-rock",1,0,0,0,0,244804,0.467,0.9,-4.505,0.0451,0.000187,0.000493,0.105,0.554,130.027
3,"hard-rock",1,0,0,0,0,244804,0.467,0.9,-4.505,0.0451,0.000187,0.000493,0.105,0.554,130.027
2,"hard-rock",1,0,0,0,0,285373,0.614,0.724,-7.521,0.0247,0.217,0.000256,0.146,0.902,97.863
6,"hard-rock",1,0,0,0,0,269706,0.355,0.823,-6.254,0.0517,0.000519,0.072,0.258,0.229,183.859
8,"hard-rock",1,0,0,0,0,196946,0.575,0.868,-5.004,0.0319,0.000207,0.00294,0.0584,0.804,128.069
0,"hard-rock",1,0,0,0,0,239293,0.529,0.903,-4.396,0.0483,3.31e-05,0.182,0.259,0.746,129.986
0,"hard-rock",1,0,0,0,0,239293,0.529,0.903,-4.396,0.0483,3.31e-05,0.182,0.259,0.746,129.986
0,"hard-rock",1,0,0,0,0,239293,0.529,0.903,-4.396,0.0483,3.31e-05,0.182,0.259,0.746,129.986
0,"hard-rock",1,0,0,0,0,311240,0.429,0.63,-7.392,0.0329,0.078,0,0.104,0.211,151.627
2,"hard-rock",1,0,0,0,0,239293,0.529,0.903,-4.396,0.0483,3.31e-05,0.182,0.259,0.746,129.986
1,"hard-rock",1,0,0,0,0,175853,0.54,0.926,-6.205,0.162,0.0191,0,0.651,0.686,144.8
0,"hard-rock",1,0,0,0,0,311240,0.429,0.63,-7.392,0.0329,0.078,0,0.104,0.211,151.627
1,"hard-rock",1,0,0,0,0,175853,0.54,0.926,-6.205,0.162,0.0191,0,0.651,0.686,144.8
0,"hard-rock",1,0,0,0,0,219720,0.619,0.696,-6.263,0.0315,1.93e-05,0.00555,0.38,0.727,125.984
0,"hard-rock",1,0,0,0,0,219720,0.619,0.696,-6.263,0.0315,1.93e-05,0.00555,0.38,0.727,125.984
0,"hard-rock",1,0,0,0,0,219720,0.619,0.696,-6.263,0.0315,1.93e-05,0.00555,0.38,0.727,125.984
1,"hard-rock",1,0,0,0,0,285373,0.614,0.724,-7.521,0.0247,0.217,0.000256,0.146,0.902,97.863
1,"hard-rock",1,0,0,0,0,197106,0.549,0.891,-4.044,0.0351,0.0141,0.00323,0.0661,0.508,111.996
1,"hard-rock",1,0,0,0,0,215527,0.521,0.954,-3.556,0.0909,0.0295,5.02e-05,0.25,0.45,90.545
0,"hard-rock",1,0,0,0,0,197106,0.549,0.891,-4.044,0.0351,0.0141,0.00323,0.0661,0.508,111.996
1,"hard-rock",1,0,0,0,0,207066,0.57,0.939,-7.177,0.0701,0.155,0,0.633,0.538,117.322
1,"hard-rock",1,0,0,0,0,200933,0.627,0.909,-4.731,0.0658,0.000957,7.03e-05,0.336,0.697,124.313
0,"hard-rock",1,0,0,0,0,285373,0.614,0.724,-7.521,0.0247,0.217,0.000256,0.146,0.902,97.863
1,"hard-rock",1,0,0,0,0,242533,0.497,0.983,-5.19,0.109,8.3e-05,0.0145,0.119,0.0693,121.397
1,"hard-rock",1,0,0,0,0,285373,0.614,0.724,-7.521,0.0247,0.217,0.000256,0.146,0.902,97.863
0,"hard-rock",1,0,0,0,0,285373,0.614,0.724,-7.521,0.0247,0.217,0.000256,0.146,0.902,97.863
0,"hard-rock",1,0,0,0,0,216866,0.533,0.771,-6.512,0.028,0.0883,0,0.0428,0.853,103.262
0,"hard-rock",1,0,0,0,0,246733,0.61,0.889,-5.452,0.0585,0.000794,0.0865,0.0657,0.506,139.903
2,"hard-rock",1,0,0,0,0,304053,0.303,0.976,-3.583,0.225,0.00266,0.135,0.0707,0.193,88.536
2,"hard-rock",1,0,0,0,0,392600,0.327,0.985,-3.941,0.151,0.00177,0.108,0.351,0.218,125.232
78,"hard-rock",1,0,0,0,0,310333,0.529,0.843,-6.908,0.0616,0.0628,0.000827,0.0608,0.188,117.662
83,"hard-rock",1,0,0,0,0,250986,0.5,0.748,-9.072,0.0363,0.127,0,0.447,0.514,118.852
72,"hard-rock",1,0,0,0,0,165074,0.43,0.569,-9.274,0.044,0.0115,0.0134,0.163,0.0668,129.992
78,"hard-rock",1,0,0,0,0,283733,0.456,0.59,-8.638,0.0327,0.00182,0.00379,0.104,0.243,124.635
66,"hard-rock",1,0,0,0,0,232173,0.537,0.656,-5.863,0.0411,0.0458,2.54e-06,0.112,0.45,141.873
79,"hard-rock",1,0,0,0,1,356066,0.446,0.952,-5.321,0.0523,0.0901,0.0857,0.112,0.624,125.303
75,"hard-rock",1,0,0,0,0,244804,0.467,0.9,-4.505,0.0451,0.000187,0.000493,0.105,0.554,130.027
77,"hard-rock",1,0,0,0,0,333893,0.412,0.902,-11.6,0.405,0.0484,0.131,0.405,0.422,89.74
80,"hard-rock",1,0,0,0,1,272026,0.447,0.954,-8.069,0.0751,0.0235,0.403,0.298,0.331,123.453
78,"hard-rock",1,0,0,0,0,214666,0.754,0.759,-5.218,0.302,0.153,0.000108,0.101,0.435,126.366
81,"hard-rock",1,0,0,0,1,283800,0.596,0.605,-12.145,0.0255,0.181,0.000331,0.0863,0.886,97.798
74,"hard-rock",1,0,0,0,0,403453,0.282,0.605,-4.916,0.0294,0.0047,0.00144,0.103,0.0783,103.929
55,"hard-rock",1,0,0,0,0,224973,0.632,0.866,-5.445,0.0488,0.0556,5.75e-06,0.518,0.835,87.785
81,"hard-rock",1,0,0,0,0,210173,0.532,0.767,-5.509,0.0574,0.00287,0.000513,0.39,0.755,127.361
2,"hard-rock",1,0,0,0,0,291986,0.312,0.528,-7.324,0.0333,0.267,3.88e-06,0.0369,0.397,201.13
0,"hard-rock",1,0,0,0,0,292066,0.322,0.469,-9.286,0.0342,0.308,1.94e-06,0.0402,0.428,202.308
1,"hard-rock",1,0,0,0,0,288533,0.531,0.864,-4.948,0.0611,0.000753,0.00046,0.354,0.485,166.312
0,"hard-rock",1,0,0,0,1,315120,0.428,0.704,-8.018,0.0808,0.000156,0.00223,0.0933,0.703,116.898
1,"hard-rock",1,0,0,0,0,236720,0.361,0.97,-5.69,0.0837,6.58e-06,0.000162,0.039,0.561,156.96
0,"hard-rock",1,0,0,0,0,246733,0.61,0.889,-5.452,0.0585,0.000794,0.0865,0.0657,0.506,139.903
0,"hard-rock",1,0,0,0,0,264503,0.596,0.448,-9.616,0.0396,0.365,5.22e-06,0.207,0.796,83.293
0,"hard-rock",1,0,0,0,0,219573,0.646,0.625,-8.819,0.0336,0.275,0,0.086,0.977,120.656
0,"hard-rock",1,0,0,0,0,251200,0.527,0.924,-4.503,0.0367,7.92e-05,0.0671,0.705,0.324,102.036
1,"hard-rock",1,0,0,0,0,287426,0.419,0.737,-7.09,0.0364,0.204,0.00716,0.24,0.595,157.991
1,"hard-rock",1,0,0,0,0,184906,0.681,0.664,-8.036,0.0922,0.299,0,0.0772,0.729,118.33
0,"hard-rock",1,0,0,0,0,253413,0.527,0.786,-8.01,0.0362,0.000153,0.00271,0.085,0.343,125.117
2,"hard-rock",1,0,0,0,0,201400,0.518,0.948,-5.579,0.0676,0.00512,0.0996,0.228,0.548,103.025
1,"hard-rock",1,0,0,0,0,222893,0.579,0.978,-5.327,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073
1,"hard-rock",1,0,0,0,0,293440,0.435,0.459,-12.442,0.0329,0.117,0.000103,0.132,0.383,129.929
1,"hard-rock",1,0,0,0,0,328426,0.521,0.72,-7.699,0.0254,0.00352,0.0114,0.391,0.609,97.577
0,"hard-rock",1,0,0,0,0,318586,0.351,0.827,-5.351,0.0412,0.000222,0.000118,0.0755,0.145,105.463
0,"hard-rock",1,1,0,0,0,246920,0.258,0.904,-5.625,0.0386,2.2e-05,0.218,0.255,0.832,186.054
